"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"103.51.192.0","","South Korea","","","SK Broadband Co Ltd","17597","37.5112","126.9741"
"103.51.200.0","","South Korea","","","","","37.5112","126.9741"
"103.51.240.0","","South Korea","","","SK Broadband Co Ltd","17854","37.5112","126.9741"
"103.52.200.0","","South Korea","","","INTMANAGEMENT Corp.","9972","37.5112","126.9741"
"103.53.114.0","","South Korea","","","SUDOKWON Landfill Site Management Corp","9633","37.5112","126.9741"
"103.54.60.0","","South Korea","","","Sun Network Hong Kong Limited - HongKong Backbone","136800","37.5112","126.9741"
"103.54.72.0","","South Korea","","","EHOSTICT","45382","37.5112","126.9741"
"103.55.35.0","","South Korea","","","","","37.5112","126.9741"
"103.55.188.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"103.57.60.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"103.59.156.0","","South Korea","","","Financial Security Institute","45971","37.5112","126.9741"
"103.60.120.0","","South Korea","","","Daewoo Securities Co., Ltd.","17873","37.5112","126.9741"
"103.60.124.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"103.60.192.0","","South Korea","","","New Eagle Ltd","133772","37.5112","126.9741"
"103.62.228.0","","South Korea","","","SR","18307","37.5112","126.9741"
"103.66.188.0","","South Korea","Seoul","Yeongdeungpo-gu","CMB","38680","37.5162","126.8804"
"103.66.192.0","","South Korea","","","KakaoBank Corp.","38667","37.5112","126.9741"
"103.68.96.0","","South Korea","","","Ulsan Jung-Ang Broadcasting Network","45361","37.5112","126.9741"
"103.68.148.0","","South Korea","","","","","37.5112","126.9741"
"103.68.152.0","","South Korea","","","","","37.5112","126.9741"
"103.74.0.0","","South Korea","","","pearlabyss","38090","37.5112","126.9741"
"103.77.84.0","","South Korea","","","kbank","38089","37.5112","126.9741"
"103.78.132.0","","South Korea","","","DAOU TECHNOLOGY","45996","37.5112","126.9741"
"103.79.132.0","","South Korea","","","HyosungITX","38690","37.5112","126.9741"
"103.85.80.0","","South Korea","","","AutoEverSystems Corp.","9524","37.5112","126.9741"
"103.87.116.0","","South Korea","","","ENTERMATE","45405","37.5112","126.9741"
"103.90.209.0","","South Korea","","","namyang","55599","37.5112","126.9741"
"103.90.244.0","","South Korea","","","American International Assurance Company Korea","23572","37.5112","126.9741"
"103.105.156.0","","South Korea","","","Wider Planet","9639","37.5112","126.9741"
"103.105.160.0","","South Korea","","","National Electoin Commission","38683","37.5112","126.9741"
"103.106.140.0","","South Korea","","","BSITC","9973","37.5112","126.9741"
"103.108.108.0","","South Korea","","","atKorea Argo-Fisheries Food Trade Corporation","18333","37.5112","126.9741"
"103.109.64.0","","South Korea","","","","","37.5112","126.9741"
"103.114.62.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"103.114.124.0","","South Korea","Seoul","Seoul","KRAFTON INC","18321","37.5576","126.9937"
"103.117.0.0","","South Korea","","","","","37.5112","126.9741"
"103.122.184.0","","South Korea","","","BROADBANDIDC","45370","37.5112","126.9741"
"103.124.100.0","","South Korea","","","Hostway IDC","9952","37.5112","126.9741"
"103.125.108.0","","South Korea","","","Korea Information Society Developement Institute","10187","37.5112","126.9741"
"103.126.64.0","","South Korea","","","KUMHO TIRE","18322","37.5112","126.9741"
"103.127.124.0","","South Korea","","","MOACK.Co.LTD","138195","37.5112","126.9741"
"103.127.212.0","","South Korea","Gangwon-do","Wonju","Korean Red Cross","10186","37.3468","127.9424"
"103.129.184.0","","South Korea","","","KTE Information and Communications","17613","37.5112","126.9741"
"103.131.164.0","","South Korea","","","KINX","9286","37.5112","126.9741"
"103.132.32.0","","South Korea","","","NHN Bugs","10157","37.5112","126.9741"
"103.132.36.0","","South Korea","","","CRETEC CHEGIM","17602","37.5112","126.9741"
"103.133.240.0","","South Korea","","","DAOU TECHNOLOGY","45996","37.5112","126.9741"
"103.138.228.0","","South Korea","","","Gyeong Sang Buk-Do Office of Education","9871","37.5112","126.9741"
"103.139.84.0","","South Korea","","","National Pension Service","17844","37.5112","126.9741"
"103.139.118.0","","South Korea","","","DREAMMARK1","17878","37.5112","126.9741"
"103.139.214.0","","South Korea","","","barofn","17616","37.5112","126.9741"
"103.139.216.0","","South Korea","","","Jeollanamdo Educational Research Information Institute","38681","37.5112","126.9741"
"103.140.12.0","","South Korea","","","KTNG Coporation","17605","37.5112","126.9741"
"103.140.208.0","","South Korea","","","","","37.5112","126.9741"
"103.140.220.0","","South Korea","","","CloudITIDC Global","133441","37.5112","126.9741"
"103.141.18.0","","South Korea","","","KFTC","9693","37.5112","126.9741"
"103.142.20.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"103.143.32.0","","South Korea","","","PacketStream Korea","139648","37.5112","126.9741"
"103.143.78.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"103.143.176.0","","South Korea","","","TONGYANG LIFE INSURANCE CO., LTD.","9628","37.5112","126.9741"
"103.144.30.0","","South Korea","","","Korea Security Technology Co., Ltd.","38106","37.5112","126.9741"
"103.145.214.0","","South Korea","","","Seoul Facilities Corporation","9683","37.5112","126.9741"
"103.146.180.0","","South Korea","","","NHNPayco","9636","37.5112","126.9741"
"103.146.204.0","","South Korea","","","KINX","9286","37.5112","126.9741"
"103.149.188.0","","","","","","","",""
"103.150.62.0","","South Korea","","","NC Taiwan Co., Ltd.","142005","37.5112","126.9741"
"103.150.160.0","","South Korea","","","National Pension Corporation","17874","37.5112","126.9741"
"103.150.162.0","","South Korea","","","KAKAO Enterprise","23588","37.5112","126.9741"
"103.150.204.0","","South Korea","","","YKK KOREA CO., LTD.","23594","37.5112","126.9741"
"103.153.44.0","","South Korea","","","Korea Institute for Curriculum and Evaluation","55591","37.5112","126.9741"
"103.156.22.0","","South Korea","","","PacketStream Korea","139648","37.5112","126.9741"
"103.157.158.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"103.157.208.0","","South Korea","","","","","37.5112","126.9741"
"103.159.160.0","","South Korea","","","Korea trade insurance corporation","45384","37.5112","126.9741"
"103.161.4.0","","South Korea","","","","","37.5112","126.9741"
"103.162.52.0","","South Korea","","","HYUNDAI MOTOR CO","131094","37.5112","126.9741"
"103.162.180.0","","South Korea","Gyeonggi-do","Gyeonggi-do","Sangsang Networks Co., Ltd.","131798","37.5856","126.7745"
"103.164.78.0","","South Korea","","","Munhwa Broadcasting Corporation","10174","37.5112","126.9741"
"103.166.222.0","","South Korea","","","Mirae Asset Life Insurance Co., Ltd","17607","37.5112","126.9741"
"103.167.230.0","","South Korea","","","","","37.5112","126.9741"
"103.171.230.0","","South Korea","","","Korea Institute of Patent Information","131801","37.5112","126.9741"
"103.175.200.0","","South Korea","","","Humax Networks, INC.","131812","37.5112","126.9741"
"103.178.34.0","wa.sans.undertale.asineunguna.invalid","South Korea","","","Stella IT","139311","37.5112","126.9741"
"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"103.178.80.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"103.182.122.0","OC103182122000.ppp-bb.odn.ne.jp","South Korea","","","OneCubit Co., Ltd.","149522","37.5112","126.9741"
"103.182.126.0","","South Korea","","","KYOBO BOOK CENTER","10172","37.5112","126.9741"
"103.182.250.0","","South Korea","","","AMAZON-02","16509","37.5112","126.9741"
"103.194.108.0","","South Korea","","","NHN","45974","37.5112","126.9741"
"103.194.252.0","","South Korea","","","","","37.5112","126.9741"
"103.199.100.0","","South Korea","","","MOACK.Co.LTD","138195","37.5112","126.9741"
"103.206.74.0","","South Korea","","","Health Insurance Review Assessment Service","45990","37.5112","126.9741"
"103.212.124.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"103.212.220.0","","South Korea","","","EHOSTICT","45382","37.5112","126.9741"
"103.212.244.0","","South Korea","","","","","37.5112","126.9741"
"103.212.248.0","","South Korea","","","","","37.5112","126.9741"
"103.214.24.0","","South Korea","","","","","37.5112","126.9741"
"103.214.88.0","","South Korea","","","KCTV JEJU BROADCASTING","9946","37.5112","126.9741"
"103.215.144.0","","South Korea","","","NHN KCP Corp.","17837","37.5112","126.9741"
"103.216.202.0","","South Korea","","","National Institute of Environmental Research","38682","37.5112","126.9741"
"103.218.156.0","","South Korea","","","NHN","45974","37.5112","126.9741"
"103.218.160.0","","South Korea","","","Konkuk University","9459","37.5112","126.9741"
"103.219.124.0","","South Korea","","","FAMOUS WORKER","38389","37.5112","126.9741"
"103.219.128.0","","South Korea","","","RIOT-NA1","6507","37.5112","126.9741"
"103.226.72.0","","South Korea","Gyeonggi-do","Uijeongbu-si","LG HelloVision Corp.","17586","37.7396","127.0539"
"103.226.76.0","","South Korea","","","Korea Cable TV Kwangju Broadcasting","38673","37.5112","126.9741"
"103.226.96.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"103.229.156.0","","South Korea","Gyeonggi-do","Anseong","Watch Tower Bible and Tract Society of Korea","9454","37.0051","127.2735"
"103.230.88.0","","South Korea","","","EAGLE SKY CO LT","55303","37.5112","126.9741"
"103.230.112.0","","South Korea","","","","","37.5112","126.9741"
"103.231.128.0","","South Korea","","","","","37.5112","126.9741"
"103.234.4.0","","South Korea","","","CMB Daejeon Broadcasting Co,.Ltd","38684","37.5112","126.9741"
"103.235.24.0","","South Korea","","","","","37.5112","126.9741"
"103.237.20.0","","South Korea","Sejong-si","Sejong","CMB Sejong Broadcasting Co,.Ltd","38387","36.5916","127.2916"
"103.238.248.0","","South Korea","","","","","37.5112","126.9741"
"103.239.112.0","","South Korea","","","Korea Racing Association","9974","37.5112","126.9741"
"103.239.236.0","","South Korea","","","","","37.5112","126.9741"
"103.239.240.0","","South Korea","","","flexnetworks","38676","37.5112","126.9741"
"103.240.28.0","","South Korea","","","","","37.5112","126.9741"
"103.240.48.0","","South Korea","","","GABIA Inc.","17589","37.5112","126.9741"
"103.241.76.0","","South Korea","","","EAGLE SKY CO LT","55303","37.5112","126.9741"
"103.241.116.0","","South Korea","","","EAGLE SKY CO LT","55303","37.5112","126.9741"
"103.243.20.0","","South Korea","","","EAGLE SKY CO LT","55303","37.5112","126.9741"
"103.243.200.0","","South Korea","Gyeonggi-do","Yongin-si","NHN PlayMuseum","10038","37.2447","127.1752"
"103.244.40.0","","South Korea","","","","","37.5112","126.9741"
"103.244.108.0","","South Korea","","","KOSCOM","9526","37.5112","126.9741"
"103.246.56.0","","South Korea","","","","","37.5112","126.9741"
"103.246.172.0","","South Korea","Seoul","Yeongdeungpo-gu","CMB","38680","37.5794","126.9754"
"103.246.236.0","","South Korea","","","","","37.5112","126.9741"
"103.247.220.0","","South Korea","","","TMON","55629","37.5112","126.9741"
"103.247.232.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"103.248.104.0","","South Korea","","","CDNETWORKSUS-02","36408","37.5112","126.9741"
"103.249.28.0","","South Korea","","","EHOSTICT","45382","37.5112","126.9741"
"103.251.104.0","","China","Guangxi","","Korea Telecom","4766","22.8108","108.3165"
"103.252.228.0","","South Korea","","","EAGLE SKY CO LT","55303","37.5112","126.9741"
"103.253.56.0","","South Korea","","","EAGLE SKY CO LT","55303","37.5112","126.9741"
"103.253.240.0","","South Korea","","","","","37.5112","126.9741"
"103.254.248.0","","South Korea","","","KakaoBank Corp.","38667","37.5112","126.9741"
"106.10.0.0","","South Korea","","","HyosungITX","38690","37.5112","126.9741"
"106.10.32.0","","South Korea","","","NAVER BUSINESS PLATFORM ASIA PACIFIC PTE. LTD.","135354","37.5112","126.9741"
"106.10.64.0","","South Korea","","","DREAMMARK1","17878","37.5112","126.9741"
"106.96.0.0","","South Korea","","","LGTELECOM","17853","37.5112","126.9741"
"106.240.0.0","","South Korea","Gyeongsangbuk-do","Pohang","LG DACOM Corporation","3786","36.0812","129.3603"
"110.4.64.0","","South Korea","","","","","37.5112","126.9741"
"110.5.128.0","","South Korea","Gyeonggi-do","Ansan-si","SK Broadband Co Ltd","17864","37.3253","126.8178"
"110.8.0.0","","South Korea","Jeju-do","Jeju City","SK Broadband Co Ltd","9318","33.5109","126.5264"
"110.34.56.0","","South Korea","","","EAGLE SKY CO LT","55303","37.5112","126.9741"
"110.34.64.0","","South Korea","Seoul","Seoul","CMB DONDAEMOON BROADCASTING","9757","37.5576","126.9937"
"110.35.0.0","","South Korea","Daejeon","Jung-gu","CMB Daejeon Broadcasting Co,.Ltd","38684","36.2828","127.413"
"110.35.96.0","","South Korea","Seoul","Gangseo-gu","SK Broadband Co Ltd","10164","37.5662","126.8309"
"110.35.128.0","","South Korea","Seoul","Seocho-gu","SEOCHO CABLE SYSTEMS CO., LTD.","9569","37.5794","126.9754"
"110.44.32.0","","South Korea","","","DREAMMARK1","17878","37.5112","126.9741"
"110.44.192.0","","South Korea","Seoul","Yeongdeungpo-gu","LG HelloVision Corp.","17577","37.5162","126.8804"
"110.45.0.0","","South Korea","Gyeongsangnam-do","Gimhae","LG HelloVision Corp.","10066","35.2342","128.8777"
"110.45.128.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"110.46.0.0","","South Korea","Busan","Busan","LG HelloVision Corp.","9845","35.1025","129.0394"
"110.68.0.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"110.76.64.0","","South Korea","Daejeon","Yuseong-gu","Korea Advanced Institute of Science and Technology","7622","36.3733","127.3245"
"110.76.140.0","","South Korea","","","Kakao Corp","45991","37.5112","126.9741"
"110.92.20.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"110.92.22.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"110.92.23.0","","South Korea","","","Korea Internet Security Agency","9858","37.5112","126.9741"
"110.92.128.0","","South Korea","Seoul","Gangnam-gu","KangNam CableTV","9943","37.4897","127.0639"
"110.93.24.0","","South Korea","","","Gyeonggi Technopark","17845","37.5112","126.9741"
"110.93.112.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"110.93.128.0","","South Korea","","","HyosungITX","38690","37.5112","126.9741"
"110.93.144.0","","South Korea","","","NAVER Cloud Corp.","23576","37.5112","126.9741"
"110.93.160.0","","South Korea","","","HyosungITX","38690","37.5112","126.9741"
"110.165.0.0","","South Korea","","","","","37.5112","126.9741"
"110.165.64.0","","South Korea","","","Piranha Systems","38701","37.5112","126.9741"
"110.172.64.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"110.232.96.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"111.65.128.0","","South Korea","Daegu","Daegu","SK Broadband Co Ltd","17573","35.8723","128.5924"
"111.67.208.0","","South Korea","","","flexnetworks","38676","37.5112","126.9741"
"111.67.224.0","unknown.yahoo.com","South Korea","","","YAHOO-1","10310","37.5112","126.9741"
"111.91.128.0","","South Korea","Gyeonggi-do","Siheung-si","NAVER Cloud Corp.","23576","37.3947","126.7814"
"111.91.144.0","","South Korea","Gwangju","Buk-gu","Korea Cable TV Kwangju Broadcasting","38673","35.1962","126.9248"
"111.91.160.0","","South Korea","Gwangju","Buk-gu","Korea Cable TV Kwangju Broadcasting","38673","35.1962","126.9248"
"111.92.188.0","","South Korea","","","Hostway IDC","9952","37.5112","126.9741"
"111.118.0.0","","South Korea","Seoul","Dongjak-gu","HCN Dongjak","7562","37.5003","126.9565"
"111.171.0.0","","South Korea","Daegu","Dalseo-gu","SK Broadband Co Ltd","38109","35.8283","128.5152"
"111.218.0.0","","South Korea","","","SK Telecom","9644","37.5112","126.9741"
"111.221.32.0","","South Korea","","","Limelight Networks Korea Ltd","45396","37.5112","126.9741"
"112.72.16.0","","South Korea","","","","","37.5112","126.9741"
"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"112.72.32.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"112.72.128.0","","South Korea","Gyeonggi-do","Bucheon-si","HCN CHUNGBUK CABLE TV SYSTEMS","9319","37.4987","126.7828"
"112.76.0.0","","South Korea","","","Taejon Institute of Education Science","9528","37.5112","126.9741"
"112.106.0.0","","South Korea","","","SamsungSDS Inc.","6619","37.5112","126.9741"
"112.108.0.0","","South Korea","","","SamsungSDS Inc.","6619","37.5112","126.9741"
"112.109.32.0","","South Korea","Ulsan","Nam-gu","Ulsan Jung-Ang Broadcasting Network","45361","35.5499","129.3294"
"112.121.0.0","","South Korea","Gyeonggi-do","Uiwang-si","SK Broadband Co Ltd","18310","37.3463","126.9711"
"112.121.192.0","","South Korea","Jeollanam-do","Naju","CMB Kwangju Broadcasting","10054","35.0302","126.7129"
"112.133.0.0","","South Korea","Jeju-do","Seogwipo","KCTV JEJU BROADCASTING","9946","33.2452","126.5601"
"112.133.128.0","","South Korea","Gwangju","Gwangsan-gu","CMB Kwangju Broadcasting","10054","35.1522","126.8005"
"112.136.128.0","","South Korea","","","NexG Co., LTD","17877","37.5112","126.9741"
"112.137.176.0","","South Korea","","","DAEGU UNIVERSITY","18401","37.5112","126.9741"
"112.140.64.0","","South Korea","Daegu","Dalseo-gu","SK Broadband Co Ltd","38109","35.8283","128.5152"
"112.140.144.0","","South Korea","","","KOREA CABLE TELECOM","38424","37.5112","126.9741"
"112.140.152.0","","South Korea","","","jeonju university","7624","37.5112","126.9741"
"112.140.192.0","","South Korea","Jeollanam-do","Suncheon","LG HelloVision Corp.","18318","34.9517","127.4922"
"112.144.0.0","","South Korea","Seoul","Seoul","LG POWERCOMM","17858","37.5576","126.9937"
"112.160.0.0","","South Korea","Incheon","Incheon","Korea Telecom","4766","37.4585","126.7015"
"112.196.192.0","","South Korea","","","MOACK.Co.LTD","138195","37.5112","126.9741"
"112.212.0.0","","South Korea","Seoul","Gangbuk-gu","SK Broadband Co Ltd","9689","37.6294","127.0067"
"112.213.0.0","","South Korea","","","Piranha Systems","38701","37.5112","126.9741"
"112.214.0.0","","South Korea","Gyeonggi-do","Goyang-si","DLIVE","10036","37.661","126.8324"
"112.216.0.0","","South Korea","Seoul","Gangnam-gu","LG DACOM Corporation","3786","37.5794","126.9754"
"113.10.0.0","","South Korea","Seoul","Gangnam-gu","KangNam CableTV","9943","37.4897","127.0639"
"113.21.0.0","","South Korea","","","VTOPIA","9765","37.5112","126.9741"
"113.29.128.0","","South Korea","","","Kakao Corp","9764","37.5112","126.9741"
"113.29.192.0","","South Korea","","","DAOU TECHNOLOGY","45996","37.5112","126.9741"
"113.30.0.0","","South Korea","Seoul","Dongdaemun-gu","SK Broadband Co Ltd","9971","37.5841","127.0616"
"113.30.64.0","","South Korea","","","","","37.5112","126.9741"
"113.52.136.0","","South Korea","","","flexnetworks","38676","37.5112","126.9741"
"113.52.192.0","","South Korea","Gyeongsangbuk-do","Gyeongju","LG HelloVision Corp.","9770","35.8413","129.2111"
"113.59.128.0","","South Korea","Gyeongsangbuk-do","Gumi","Saero Network Service LTD","9981","36.1129","128.3433"
"113.60.0.0","","South Korea","Gyeonggi-do","Pyeongtaek-si","SK Broadband Co Ltd","17849","37.0009","127.0859"
"113.61.0.0","","South Korea","Jeollabuk-do","Jeongeup","LG HelloVision Corp.","45365","35.601","126.9206"
"113.61.104.0","","South Korea","","","","","37.5112","126.9741"
"113.130.64.0","","South Korea","","","Shinbiro","4670","37.5112","126.9741"
"113.130.128.0","","South Korea","Busan","Busan","LG HelloVision Corp.","9845","35.1025","129.0394"
"113.131.0.0","","South Korea","","","LG HelloVision Corp.","9697","37.5112","126.9741"
"113.192.64.0","","South Korea","Ulsan","Dong-gu","Ulsan Jung-Ang Broadcasting Network","45361","35.5084","129.4185"
"113.197.80.0","","South Korea","","","ULNetworks Co., Ltd.","45372","37.5112","126.9741"
"113.198.0.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"113.199.0.0","","South Korea","Gyeonggi-do","Seongnam-si","ABN","17608","37.4331","127.1377"
"113.216.0.0","","South Korea","","","SK Telecom","9644","37.5112","126.9741"
"114.29.0.0","","South Korea","Chungcheongnam-do","Taean-gun","LG HelloVision Corp.","38669","36.6999","126.2803"
"114.29.128.0","","South Korea","Gyeonggi-do","Hwaseong-si","SK Broadband Co Ltd","23563","37.2072","126.8168"
"114.30.0.0","","South Korea","Gyeonggi-do","Goyang-si","DLIVE","10036","37.661","126.8324"
"114.30.48.0","","South Korea","Gyeongsangbuk-do","Pohang","Gyeongbuk Cable TV","7623","36.0305","129.3729"
"114.30.128.0","","South Korea","Jeollanam-do","Mokpo-si","LG HelloVision Corp.","38121","34.8163","126.3895"
"114.31.32.0","","South Korea","","","HyosungITX","38690","37.5112","126.9741"
"114.31.112.0","","South Korea","","","KOSCOM","9526","37.5112","126.9741"
"114.52.0.0","","South Korea","","","SK Telecom","18302","37.5112","126.9741"
"114.70.0.0","","South Korea","Ulsan","Ulju-gun","Ulsan National Institute of Science and Technology","45379","35.5625","129.1235"
"114.108.0.0","","South Korea","","","SK Broadband Co Ltd","23563","37.5112","126.9741"
"114.108.128.0","","South Korea","Gyeonggi-do","Ansan-si","LG DACOM Corporation","3786","37.3253","126.8178"
"114.110.24.0","","South Korea","","","","","37.5112","126.9741"
"114.110.128.0","","South Korea","","","","","37.5112","126.9741"
"114.111.32.0","","South Korea","","","NAVER Cloud Corp.","23576","37.5112","126.9741"
"114.111.48.0","","South Korea","","","CDNetworks","38107","37.5112","126.9741"
"114.111.192.0","","South Korea","Busan","Suyeong-gu","SK Broadband Co Ltd","17857","35.1492","129.1258"
"114.129.64.0","","South Korea","Gyeonggi-do","Bucheon-si","LG HelloVision Corp.","17839","37.4987","126.7828"
"114.129.192.0","","South Korea","Gyeongsangbuk-do","Gumi","Saero Network Service LTD","9981","36.1129","128.3433"
"114.141.0.0","","South Korea","","","abcle","38661","37.5112","126.9741"
"114.141.40.0","","South Korea","","","YAHOO-1","10310","37.5112","126.9741"
"114.141.224.0","","South Korea","","","Piranha Systems","38701","37.5112","126.9741"
"114.199.0.0","","South Korea","Busan","Seo-gu","GREEN CABLE TELEVISION STATION","9781","35.1232","129.0185"
"114.199.128.0","","South Korea","Chungcheongnam-do","Cheonan","SEOCHO CABLE SYSTEMS CO., LTD.","9569","36.8039","127.1556"
"114.200.0.0","","South Korea","Gyeonggi-do","Osan","SK Broadband Co Ltd","9318","37.1579","127.0662"
"115.0.0.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"115.16.0.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"115.31.96.0","","South Korea","Gangwon-do","Chuncheon","LG HelloVision Corp.","38120","37.8738","127.727"
"115.40.0.0","","South Korea","Gyeongsangnam-do","Geoje","LG HelloVision Corp.","9845","34.8101","128.7075"
"115.68.0.0","","South Korea","","","SMILESERV","38700","37.5112","126.9741"
"115.69.96.0","","South Korea","Gyeongsangbuk-do","Pohang","Gyeongbuk Cable TV","7623","36.0305","129.3729"
"115.71.0.0","","South Korea","Seoul","Yeongdeungpo-gu","DAOU TECHNOLOGY","45996","37.5162","126.8804"
"115.84.160.0","","South Korea","","","Seoul Metropolitan Government Computer Center","17574","37.5112","126.9741"
"115.85.160.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"115.85.176.0","","South Korea","","","NAVER BUSINESS PLATFORM ASIA PACIFIC PTE. LTD.","135354","37.5112","126.9741"
"115.86.0.0","","South Korea","Gangwon-do","Wonju","LG HelloVision Corp.","17598","37.3468","127.9424"
"115.88.0.0","","South Korea","Seoul","Gwanak-gu","LG DACOM Corporation","3786","37.4749","126.9571"
"115.126.192.0","","South Korea","Incheon","Incheon","Namincheon Brodcasting Co., Ltd.","9976","37.4199","126.6635"
"115.136.0.0","","South Korea","Incheon","Yeonsu-gu","LG POWERCOMM","17858","37.4199","126.6635"
"115.144.0.0","","South Korea","Seoul","Yeongdeungpo-gu","Korea Telecom","4766","37.5162","126.8804"
"115.145.0.0","","South Korea","Seoul","Gwanak-gu","SungKyunKwan University SKKU","9686","37.4749","126.9571"
"115.160.0.0","","South Korea","Gyeongsangnam-do","Jinju","Seokyung Cable Television Co.. Ltd.","9694","35.1893","128.0843"
"115.161.0.0","","South Korea","Seoul","Gangbuk-gu","SK Broadband Co Ltd","9689","37.6383","127.0144"
"115.165.176.0","","South Korea","","","flexnetworks","38676","37.5112","126.9741"
"115.178.32.0","","South Korea","","","KOREA DATA","38705","37.5112","126.9741"
"115.178.64.0","","South Korea","Seoul","Seoul","SK Broadband Co Ltd","9318","37.5576","126.9937"
"115.187.80.0","","South Korea","","","","","37.5112","126.9741"
"116.32.0.0","","South Korea","Seoul","Seoul","LG POWERCOMM","17858","37.5576","126.9937"
"116.67.0.0","","South Korea","","","NATIONAL INFORMATION RESOURCES SERVICE","17841","37.5112","126.9741"
"116.68.32.0","","South Korea","","","Korea Nazarene University","23552","37.5112","126.9741"
"116.68.232.0","","South Korea","","","","","37.5112","126.9741"
"116.84.0.0","","South Korea","","","IIAC","23908","37.5112","126.9741"
"116.89.160.0","","South Korea","","","National Infomation Society Agency","9270","37.5112","126.9741"
"116.90.216.0","","South Korea","","","Catholic University of DAEGU","9868","37.5112","126.9741"
"116.93.160.0","","South Korea","","","KOREA DATA","38705","37.5112","126.9741"
"116.93.192.0","","South Korea","Busan","Saha-gu","SK Broadband Co Ltd","17857","35.0904","128.9904"
"116.120.0.0","","South Korea","Gyeonggi-do","Yongin-si","SK Broadband Co Ltd","9318","37.2447","127.1752"
"116.193.80.0","","South Korea","","","CDNetworks","38107","37.5112","126.9741"
"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"116.193.88.0","","South Korea","","","CDNetworks","38107","37.5112","126.9741"
"116.199.160.0","","South Korea","","","SK Broadband Co Ltd","10164","37.5112","126.9741"
"116.200.0.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"116.212.0.0","","South Korea","Ulsan","Dong-gu","Ulsan Jung-Ang Broadcasting Network","45361","35.5084","129.4185"
"116.255.64.0","","South Korea","Seoul","Yeongdeungpo-gu","CMB","38680","37.5794","126.9754"
"117.16.0.0","","South Korea","Gwangju","Gwangju","CHOSUN UNIVERSITY","9754","35.1496","126.9156"
"117.20.80.0","","South Korea","","","SK Broadband Co Ltd","18310","37.5112","126.9741"
"117.20.192.0","","South Korea","Gyeongsangbuk-do","Gumi","Saero Network Service LTD","9981","36.1129","128.3433"
"117.52.0.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"117.53.64.0","","South Korea","Seoul","Gangnam-gu","KangNam CableTV","9943","37.4897","127.0639"
"117.53.96.0","","South Korea","","","SK communications","4792","37.5112","126.9741"
"117.53.192.0","","South Korea","Daegu","Suseong-gu","LG HelloVision Corp.","9770","35.8591","128.6262"
"117.55.128.0","","South Korea","Daegu","Suseong-gu","LG HelloVision Corp.","9770","35.8591","128.6262"
"117.58.128.0","","South Korea","Daegu","Daegu","SK Broadband Co Ltd","38109","35.8723","128.5924"
"117.110.0.0","","South Korea","Gyeonggi-do","Bucheon-si","LG POWERCOMM","17858","37.4987","126.7828"
"117.123.0.0","","South Korea","Seoul","Seocho-gu","SK Broadband Co Ltd","17849","37.5794","126.9754"
"118.32.0.0","","South Korea","Gyeonggi-do","Gapyeong County","Korea Telecom","4766","37.827","127.5184"
"118.67.128.0","","South Korea","","","NAVER BUSINESS PLATFORM ASIA PACIFIC PTE. LTD.","135354","37.5112","126.9741"
"118.67.160.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"118.91.0.0","","South Korea","Seoul","Dongjak-gu","HCN Dongjak","7562","37.5003","126.9565"
"118.91.64.0","","South Korea","Daegu","Daegu","SK Broadband Co Ltd","17573","35.8723","128.5924"
"118.91.144.0","","South Korea","","","abcle","38661","37.5112","126.9741"
"118.103.192.0","","South Korea","Incheon","Incheon","Namincheon Brodcasting Co., Ltd.","9976","37.4585","126.7015"
