"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"113.10.128.0","","Hong Kong","","","HKBN Enterprise Solutions Limited","17444","22.2578","114.1657"
"113.20.20.0","","Hong Kong","","","ULTRA-KING","32242","22.2578","114.1657"
"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"113.21.192.0","","Hong Kong","","","","","22.2578","114.1657"
"113.28.0.0","","Hong Kong","Central and Western District","Central","HKT Limited","4515","22.2908","114.1501"
"113.29.252.0","","Hong Kong","","","Intersoft Web Services Limited Internet Service Provider Hong Kong","45496","22.2578","114.1657"
"113.52.132.0","","Hong Kong","","","Layerstack Limited","133380","22.2578","114.1657"
"113.59.240.0","","Hong Kong","","","Equinix Asia Pacific","17819","22.2578","114.1657"
"113.208.64.0","host-113-208-64-000.absatellite.net","Hong Kong","","","ABS Global","38176","22.2578","114.1657"
"113.212.192.0","","Hong Kong","Sha Tin","Tai Wai","Towngas Telecommunications Fixed Network Ltdetwork Ltd","10132","22.3829","114.1779"
"113.252.0.0","0-0-252-113-on-nets.com","Hong Kong","Central and Western District","Central","HGC Global Communications Limited","9304","22.2795","114.146"
"114.29.252.0","","Hong Kong","","","","","22.2578","114.1657"
"114.134.80.0","","Hong Kong","","","HGC Global Communications Limited","9304","22.2578","114.1657"
"114.142.144.0","","Hong Kong","","","Diyixian.com Limited","9584","22.2578","114.1657"
"114.199.64.0","","Hong Kong","Kowloon City","Kowloon","Vocom International Telecommunications AP Area","45250","22.3356","114.1847"
"115.42.60.0","","Hong Kong","","","SAITEIDC Limited","133178","22.2578","114.1657"
"115.126.0.0","","Hong Kong","","","Forewin Telecom Group Limited, ISP at","38186","22.2578","114.1657"
"115.160.128.0","","Hong Kong","Central and Western District","Central","HKBN Enterprise Solutions HK Limited","9381","22.2908","114.1501"
"115.178.0.0","unknown.yahoo.com","Taiwan","Taoyuan","Taoyuan City","","","24.9977","121.2965"
"116.48.0.0","","Hong Kong","Kowloon City","Kowloon","HKT Limited","4760","22.3163","114.1842"
"116.66.180.0","","Hong Kong","","","Broadband Networks","131448","22.2578","114.1657"
"116.66.208.0","","Hong Kong","","","BTN-ASN","3491","22.2578","114.1657"
"116.68.184.0","116-68-184-0.servers.dedipower.net","Hong Kong","","","Pulsant (Scotland) Ltd","12703","22.2578","114.1657"
"116.89.248.0","","Hong Kong","","","HK AISI CLOUD COMPUTING LIMITED","132813","22.2578","114.1657"
"116.90.64.0","","Hong Kong","","","68F Cheung Kong Center","45327","22.2578","114.1657"
"116.92.0.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"116.92.2.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"116.92.10.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"116.92.14.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"116.92.128.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"116.92.130.0","","Hong Kong","","","","","22.2578","114.1657"
"116.92.133.0","","Hong Kong","Tuen Mun","Tuen Mun","HKBN Enterprise Solutions HK Limited","9381","22.4022","113.9866"
"116.92.184.0","","Hong Kong","Tsuen Wan District","Tsuen Wan","HKBN Enterprise Solutions HK Limited","9381","22.3667","114.1"
"116.92.192.0","","Hong Kong","Central and Western District","Central","HKBN Enterprise Solutions HK Limited","9381","22.2908","114.1501"
"116.92.224.0","","Hong Kong","Central and Western District","Central","HKBN Enterprise Solutions HK Limited","9381","22.2908","114.1501"
"116.92.240.0","","Hong Kong","Central and Western District","Central","HKBN Enterprise Solutions HK Limited","9381","22.2908","114.1501"
"116.193.158.0","","Hong Kong","","","","","22.2578","114.1657"
"116.193.168.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"116.197.176.0","","Hong Kong","","","","","22.2578","114.1657"
"116.204.156.0","","Hong Kong","","","Dimension Network & Communication Limited","59371","22.2578","114.1657"
"116.204.176.0","","Hong Kong","","","FEDERAL-ONLINE-GROUP-LLC","395776","22.2578","114.1657"
"116.204.184.0","","Hong Kong","","","HGC Global Communications Limited","9304","22.2578","114.1657"
"116.204.208.0","","Hong Kong","","","ADC GROUP CO.,LIMITED","138527","22.2578","114.1657"
"116.204.236.0","","Hong Kong","","","","","22.2578","114.1657"
"116.204.244.0","","Hong Kong","","","DXTL Tseung Kwan O Service","134548","22.2578","114.1657"
"116.206.0.0","","United States","California","San Jose","BIH-Global Internet Harbor","64096","37.3388","-121.8916"
"116.206.52.0","","Hong Kong","","","HENGTONG-IDC-LLC","26658","22.2578","114.1657"
"116.206.100.0","Host-by.nerocloud.io","Hong Kong","","","Nerocloud Ltd","48024","22.2578","114.1657"
"116.206.116.0","","Hong Kong","","","","","22.2578","114.1657"
"116.206.208.0","","Hong Kong","","","Multibyte Info Technology Limited","10222","22.2578","114.1657"
"116.212.112.0","","Hong Kong","","","Forewin Telecom Group Limited, ISP at","38186","22.2578","114.1657"
"116.213.36.0","","Hong Kong","","","Netsec Limited","45753","22.2578","114.1657"
"116.213.40.0","","Hong Kong","","","Cloud Iv Limited","63889","22.2578","114.1657"
"116.251.204.0","","Hong Kong","","","ICDSoft Ltd.","8739","22.2578","114.1657"
"116.251.224.0","","Hong Kong","","","Rapid Shield Company Limited","133771","22.2578","114.1657"
"117.18.0.0","","Hong Kong","","","Sun Network Hong Kong Limited - HongKong Backbone","38197","22.2578","114.1657"
"117.18.64.0","","Hong Kong","","","SunnyVision Limited","38478","22.2578","114.1657"
"117.18.96.0","","Hong Kong","","","HongKong Commercial Internet Exchange","7540","22.2578","114.1657"
"117.18.224.0","","Hong Kong","","","DXTL Tseung Kwan O Service","134548","22.2578","114.1657"
"117.103.144.0","","Hong Kong","","","Hutchison Telephone Company Limited","10118","22.2578","114.1657"
"117.104.188.0","unknown.yahoo.com","Japan","Tokyo","Tokyo","Yahoo! Tokyo office","58525","35.6893","139.6899"
"117.120.60.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"118.26.36.0","","Hong Kong","Central and Western District","Central","UCLOUD INFORMATION TECHNOLOGY HK LIMITED","135377","22.2908","114.1501"
"118.26.104.0","","United Kingdom","England","London","UCLOUD INFORMATION TECHNOLOGY HK LIMITED","135377","51.5164","-0.093"
"118.26.144.0","","Hong Kong","","","China Unicom Global","10099","22.2578","114.1657"
"118.26.176.0","","Hong Kong","","","","","22.2578","114.1657"
"118.99.0.0","","Hong Kong","","","","","22.2578","114.1657"
"118.102.8.0","","Hong Kong","","","Forewin Telecom Group Limited, ISP at","38186","22.2578","114.1657"
"118.103.144.0","","Hong Kong","","","HGC GLOBALCENTRE HONG KONG LIMITED","10032","22.2578","114.1657"
"118.103.240.0","","Hong Kong","","","GLOBALNET COMMUNICATION LTD.","17990","22.2578","114.1657"
"118.107.224.0","","Hong Kong","","","","","22.2578","114.1657"
"118.107.244.0","","Hong Kong","Central and Western District","Central","Defense Australia Network","132825","22.2908","114.1501"
"118.107.248.0","","Hong Kong","","","","","22.2578","114.1657"
"118.140.0.0","","Hong Kong","Tai Po District","Tai Po","HGC Global Communications Limited","9304","22.3","113.95"
"118.191.13.0","","Hong Kong","","","","","22.2578","114.1657"
"118.191.14.0","","Hong Kong","","","","","22.2578","114.1657"
"118.191.24.0","","Hong Kong","","","","","22.2578","114.1657"
"118.191.32.0","","Hong Kong","","","","","22.2578","114.1657"
"118.191.84.0","","Hong Kong","","","","","22.2578","114.1657"
"118.191.88.0","","Hong Kong","","","","","22.2578","114.1657"
"118.191.96.0","","Hong Kong","","","","","22.2578","114.1657"
"118.191.160.0","","Hong Kong","","","","","22.2578","114.1657"
"118.191.209.0","","Hong Kong","","","","","22.2578","114.1657"
"118.191.210.0","","Hong Kong","","","","","22.2578","114.1657"
"118.191.212.0","","Hong Kong","","","","","22.2578","114.1657"
"118.191.220.0","","Hong Kong","","","","","22.2578","114.1657"
"118.191.222.0","","Hong Kong","","","","","22.2578","114.1657"
"118.191.225.0","","Hong Kong","","","","","22.2578","114.1657"
"118.191.226.0","","Hong Kong","","","","","22.2578","114.1657"
"118.191.228.0","","Hong Kong","","","","","22.2578","114.1657"
"118.191.232.0","","Hong Kong","","","","","22.2578","114.1657"
"118.193.16.0","","Japan","Tokyo","Tokyo","CDSC-AS1","63199","35.6893","139.6899"
"118.193.32.0","","Hong Kong","Central and Western District","Central","UCLOUD INFORMATION TECHNOLOGY HK LIMITED","135377","22.2908","114.1501"
"118.193.56.0","","Thailand","Bangkok","Bangkok","UCLOUD INFORMATION TECHNOLOGY HK LIMITED","135377","13.8054","100.6751"
"118.193.64.0","","United Kingdom","England","London","UCLOUD INFORMATION TECHNOLOGY HK LIMITED","135377","51.5164","-0.093"
"118.193.80.0","","Japan","Tokyo","Tokyo","CDSC-AS1","63199","35.6893","139.6899"
"118.194.228.0","","Japan","Tokyo","Tokyo","UCLOUD INFORMATION TECHNOLOGY HK LIMITED","135377","35.6893","139.6899"
"118.194.232.0","","Singapore","","Singapore","UCLOUD INFORMATION TECHNOLOGY HK LIMITED","135377","1.3036","103.8554"
"118.194.248.0","","South Korea","Seoul","Seoul","UCLOUD INFORMATION TECHNOLOGY HK LIMITED","135377","37.5794","126.9754"
"119.9.0.0","aggr101a-17-core2.syd2.rackspace.net","Australia","New South Wales","Sydney","Rackspace.com Sydney","58683","-33.8715","151.2006"
"119.10.144.0","","Hong Kong","","","","","22.2578","114.1657"
"119.42.60.0","","Hong Kong","","","SERVERS-COM","7979","22.2578","114.1657"
"119.42.144.0","","Hong Kong","","","Netsec Limited","45753","22.2578","114.1657"
"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"119.47.80.0","","Hong Kong","","","Forewin Telecom Group Limited, ISP at","38186","22.2578","114.1657"
"119.59.72.0","","Hong Kong","","","Internap Network Services","24246","22.2578","114.1657"
"119.63.96.0","","Hong Kong","","","HK Science & Technology Parks Corporation","18218","22.2578","114.1657"
"119.235.40.0","","Hong Kong","","","Sonic Point Limited","45136","22.2578","114.1657"
"119.236.0.0","","Hong Kong","Central and Western District","Central","HKT Limited","4760","22.2908","114.1501"
"119.246.0.0","","Hong Kong","Central and Western District","Central","Hong Kong Broadband Network Ltd.","9269","22.2908","114.1501"
"119.252.136.0","","Hong Kong","","","China Unicom Global","10099","22.2578","114.1657"
"120.88.192.0","120-88-192-000.static.pccw-hkt.com","Hong Kong","","","Hong Kong Telecommunications HKT Limited","9444","22.2578","114.1657"
"120.89.68.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"120.136.32.0","","Hong Kong","","","Rackspace IT Hosting AS IT Hosting Provider Hong Kong","45187","22.2578","114.1657"
"120.138.192.0","","Hong Kong","","","Telstra Global","4637","22.2578","114.1657"
"121.46.80.0","","Hong Kong","","","HENGTONG-IDC-LLC","26658","22.2578","114.1657"
"121.54.160.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"121.54.168.0","","Hong Kong","","","Sun Network Hong Kong Limited - HongKong Backbone","38197","22.2578","114.1657"
"121.101.168.0","","Hong Kong","Central and Western District","Central","HKT Limited","4515","22.2908","114.1501"
"121.127.224.0","","Hong Kong","","","Sun Network Hong Kong Limited - HongKong Backbone","38197","22.2578","114.1657"
"121.202.0.0","m121-202-0-0.smartone.com","Hong Kong","Yau Tsim Mong","Yau Ma Tei","SmarTone Mobile Communications Ltd","17924","22.3157","114.159"
"122.10.0.0","","Hong Kong","","","DXTL Tseung Kwan O Service","134548","22.2578","114.1657"
"122.128.96.0","","Japan","Tokyo","Tokyo","SOFTLAYER","36351","35.6893","139.6899"
"122.128.104.0","","Hong Kong","","","","","22.2578","114.1657"
"122.200.132.0","","Hong Kong","","","DataPipe Hong Kong","24043","22.2578","114.1657"
"122.201.32.0","","Hong Kong","","","Ses Astra S.A.","12684","22.2578","114.1657"
"122.248.16.0","","Hong Kong","","","Emerson","4352","22.2578","114.1657"
"123.1.128.0","","Hong Kong","","","HK Broadband Network Ltd.","10103","22.2578","114.1657"
"123.58.192.0","","Russia","Moscow","Moscow","UCLOUD INFORMATION TECHNOLOGY HK LIMITED","135377","55.7483","37.6171"
"123.103.240.0","","Hong Kong","","","SunnyVision Limited","38478","22.2578","114.1657"
"123.108.72.0","","Hong Kong","","","","","22.2578","114.1657"
"123.108.76.0","","Hong Kong","Central and Western District","Central","Dimension Network & Communication Limited","59371","22.2908","114.1501"
"123.108.108.0","","Hong Kong","","","Cloudie Limited","55933","22.2578","114.1657"
"123.136.0.0","","Hong Kong","Tai Po District","Kwun Hang","China Mobile Hong Kong Company Limited","137872","22.314","114.214"
"123.176.96.0","","Hong Kong","","","Layerstack Limited","133380","22.2578","114.1657"
"123.202.0.0","","Hong Kong","Sha Tin","Sha Tin Wai","Hong Kong Broadband Network Ltd.","9269","22.3847","114.1965"
"123.242.224.0","","Hong Kong","","","SunnyVision Limited","38478","22.2578","114.1657"
"123.253.24.0","","Hong Kong","","","Netsec Limited","45753","22.2578","114.1657"
"123.253.44.0","","Hong Kong","","","TWOWIN CO., LIMITED","133929","22.2578","114.1657"
"123.253.100.0","","Hong Kong","","","GSS Global","131091","22.2578","114.1657"
"123.253.112.0","","Hong Kong","","","IP ServerOne Solutions Sdn Bhd","45352","22.2578","114.1657"
"123.253.168.0","","Hong Kong","","","","","22.2578","114.1657"
"123.253.216.0","","Hong Kong","","","","","22.2578","114.1657"
"123.253.224.0","","Hong Kong","","","STACKS-INC-01","398704","22.2578","114.1657"
"123.254.104.0","","Hong Kong","","","Cloudie Limited","55933","22.2578","114.1657"
"123.255.64.0","","Hong Kong","","","The Chinese University of Hong Kong","3661","22.2578","114.1657"
"123.255.80.0","","Hong Kong","","","","","22.2578","114.1657"
"123.255.88.0","","Hong Kong","","","","","22.2578","114.1657"
"123.255.96.0","","Hong Kong","Central and Western District","Central","The Hong Kong Internet Exchange Limited","4641","22.2908","114.1501"
"124.108.20.0","undefined.hostname.localhost","United States","Washington","Seattle","Shanghai Huajuan Information Technology Co., Ltd.","131477","47.6034","-122.3414"
"124.108.64.0","","Hong Kong","","","YAHOO-1","10310","22.2578","114.1657"
"124.108.96.0","unknown.yahoo.com","Australia","New South Wales","Sydney","Internet Content Provider","17457","-33.8715","151.2006"
"124.158.192.0","","Hong Kong","Central and Western District","Central","HGC Global Communications Limited","9304","22.2908","114.1501"
"124.217.128.0","","Hong Kong","Kowloon City","Kowloon","Hutchison Telephone Company Limited","10118","22.3163","114.1842"
"124.244.0.0","","Hong Kong","Central and Western District","Central","Hong Kong Broadband Network Ltd.","9269","22.2908","114.1501"
"124.248.192.0","","Hong Kong","","","","","22.2578","114.1657"
"125.59.0.0","cm125-59-0-0.hkcable.com.hk","Hong Kong","Kowloon City","Kowloon","HK Cable TV Ltd","9908","22.3163","114.1842"
"125.62.68.0","","Hong Kong","","","CNSERVERS","40065","22.2578","114.1657"
"125.214.192.0","","Hong Kong","Central and Western District","Central","HKT Limited","4515","22.2908","114.1501"
"125.215.128.0","","Hong Kong","","Nai Chung","HKT Limited","4515","22.3539","114.1342"
"125.253.128.0","","Hong Kong","","","Globecomm Network Services Corp Transit AS Internet","38056","22.2578","114.1657"
"134.42.224.0","","Hong Kong","Central and Western District","Central","HKT Limited","4515","22.2908","114.1501"
"134.42.232.0","","Singapore","","","WMCLLP","53712","1.3673","103.8014"
"134.159.0.0","","Hong Kong","","","Telstra Global","4637","22.2578","114.1657"
"137.59.20.0","","Hong Kong","","","Netsec Limited","45753","22.2578","114.1657"
"137.59.100.0","","Hong Kong","","","CLOUD VALLEY TECHNOLOGY LIMITED","136993","22.2578","114.1657"
"137.59.184.0","","Singapore","","Singapore","Viewqwest Pte Ltd","18106","1.3552","103.8859"
"137.59.208.0","","Hong Kong","","","RP Global","135081","22.2578","114.1657"
"137.59.212.0","","Hong Kong","","","HONG KONG EVERGRANDE ENTERPRISE GROUP CO., LIMITED","139327","22.2578","114.1657"
"137.83.0.0","","Hong Kong","","","Ezlink Cloud Technology Co., Limted","135293","22.2578","114.1657"
"137.189.0.0","","Hong Kong","Central and Western District","Central","The Chinese University of Hong Kong","3661","22.2908","114.1501"
"138.19.0.0","138019000000.ctinets.com","Hong Kong","Central and Western District","Central","Hong Kong Broadband Network Ltd.","9269","22.2908","114.1501"
"138.43.32.0","","Hong Kong","","","Rapid Shield Company Limited","133771","22.2578","114.1657"
"138.43.192.0","","Hong Kong","","","Rapid Shield Company Limited","133771","22.2578","114.1657"
"139.5.180.0","","Hong Kong","","","HENGTONG-IDC-LLC","26658","22.2578","114.1657"
"139.5.200.0","","Hong Kong","","","Netsec Limited","45753","22.2578","114.1657"
"139.28.128.0","","Hong Kong","","","","","22.2578","114.1657"
"139.28.132.0","","Hong Kong","","","","","22.2578","114.1657"
"140.82.192.0","","Australia","Victoria","Melbourne","Cato Networks Ltd","13150","-37.8159","144.9669"
"141.193.152.0","","Hong Kong","","","Netsec Limited","45753","22.2578","114.1657"
